Date,Name,Title,Link,pdf,Web Index,ID,sentiment_binary,compound,sentiment
2016-07-18,John McDermott, How the Bank formulates and assesses its monetary policy decisions,https://www.bis.org/review/r160718c.pdf,https://www.bis.org/review/r160718c.pdf,583,r160718c.pdf,1.0,0.986,pos
2016-07-18,Ignazio Visco," Italy's economy and banking sector in the aftermath of ""Brexit""",https://www.bis.org/review/r160718g.htm,https://www.bis.org/review/r160718g.pdf,582,r160718g.pdf,1.0,0.8964,pos
2016-07-18,Barry Whiteside, Recent developments and outlook for the Fijian economy,https://www.bis.org/review/r160718h.htm,https://www.bis.org/review/r160718h.pdf,582,r160718h.pdf,1.0,0.9999,pos
2016-07-19,"Amando M Tetangco, Jr", Great significance and consequences,https://www.bis.org/review/r160719f.htm,https://www.bis.org/review/r160719f.pdf,582,r160719f.pdf,1.0,0.9999,pos
2016-07-19,Raghuram Rajan, The changing paradigm for financial inclusion,https://www.bis.org/review/r160719a.htm,https://www.bis.org/review/r160719a.pdf,582,r160719a.pdf,1.0,0.9999,pos
2016-07-19,Andrew G Haldane, Whose recovery?,https://www.bis.org/review/r160719e.pdf,https://www.bis.org/review/r160719e.pdf,582,r160719e.pdf,1.0,1.0,pos
2016-07-19,Raghuram Rajan, IDRBT Banking Technology Excellence Awards - Governor's remarks,https://www.bis.org/review/r160719b.htm,https://www.bis.org/review/r160719b.pdf,582,r160719b.pdf,1.0,0.9997,pos
2016-07-19,Elvira Nabiullina, Review of Russia's economic and financial developments in 2015,https://www.bis.org/review/r160719g.htm,https://www.bis.org/review/r160719g.pdf,582,r160719g.pdf,1.0,0.999,pos
2016-07-19,R Gandhi, Information technology - new gauntlets for banks,https://www.bis.org/review/r160719d.htm,https://www.bis.org/review/r160719d.pdf,582,r160719d.pdf,1.0,0.9995,pos
2016-07-19,Elvira Nabiullina," Structural reform, banking system challenges and global developments affecting the Russian financial system",https://www.bis.org/review/r160719c.htm,https://www.bis.org/review/r160719c.pdf,582,r160719c.pdf,1.0,0.9999,pos
2016-09-08,Patrick Njoroge, The role of banks and the securities markets in curbing the movement of illicit financial flows,https://www.bis.org/review/r160908f.htm,https://www.bis.org/review/r160908f.pdf,572,r160908f.pdf,1.0,0.9965,pos
2016-09-08,Lesetja Kganyago, The influence of South Africa's price-setting environment on monetary policy trajectory,https://www.bis.org/review/r160908a.htm,https://www.bis.org/review/r160908a.pdf,572,r160908a.pdf,1.0,0.9991,pos
2016-09-09,S S Mundra, Information technology and cyber risk in banking sector - the emerging fault lines,https://www.bis.org/review/r160909a.htm,https://www.bis.org/review/r160909a.pdf,572,r160909a.pdf,1.0,0.9999,pos
2016-09-09,N S Vishwanathan, Asset quality of Indian banks - way forward,https://www.bis.org/review/r160909d.htm,https://www.bis.org/review/r160909d.pdf,572,r160909d.pdf,1.0,0.9995,pos
2016-09-10,Veerathai Santiprabhob, The Bank of Thailand's financial and monetary policies - the way forward,https://www.bis.org/review/r160912a.htm,https://www.bis.org/review/r160912a.pdf,572,r160912a.pdf,1.0,0.9999,pos
2016-09-12,Simon M Potter, The role of best practices in supporting market integrity and effectiveness,https://www.bis.org/review/r160912b.htm,https://www.bis.org/review/r160912b.pdf,572,r160912b.pdf,1.0,1.0,pos
2016-09-15,Sabine Lautenschläger, Monetary policy in uncertain times - the European Central Bank and the crisis,https://www.bis.org/review/r160915d.htm,https://www.bis.org/review/r160915d.pdf,572,r160915d.pdf,1.0,0.9978,pos
2016-09-15,Yukitoshi Funo," Economic activity and prices in Japan, and monetary policy",https://www.bis.org/review/r160915c.htm,https://www.bis.org/review/r160915c.pdf,572,r160915c.pdf,1.0,0.9998,pos
2016-09-15,Mario Draghi, Reviving the spirit of De Gasperi - working together for an effective and inclusive Union,https://www.bis.org/review/r160915a.htm,https://www.bis.org/review/r160915a.pdf,572,r160915a.pdf,1.0,0.9998,pos
2016-09-15,Andreas Dombret, Cui bono? Complex regulation and its consequences,https://www.bis.org/review/r160915b.htm,https://www.bis.org/review/r160915b.pdf,572,r160915b.pdf,1.0,0.9995,pos
2016-09-20,Benoît Cœuré, The case for rethinking international capital flows,https://www.bis.org/review/r160920i.htm,https://www.bis.org/review/r160920i.pdf,571,r160920i.pdf,1.0,0.9998,pos
2016-09-20,Peter Praet, Remarks at the BNYM 20th anniversary dinner on the dynamics of TARGET2 balances and monetary policy implementation,https://www.bis.org/review/r160920g.pdf,https://www.bis.org/review/r160920g.pdf,571,r160920g.pdf,1.0,0.9954,pos
2016-09-20,Manuel Sánchez, The United States and Mexico - a lasting bond,https://www.bis.org/review/r160920b.htm,https://www.bis.org/review/r160920b.pdf,571,r160920b.pdf,1.0,0.992,pos
2016-09-20,Yves Mersch, Banks adapting to the new normal - striking a balance,https://www.bis.org/review/r160920h.htm,https://www.bis.org/review/r160920h.pdf,571,r160920h.pdf,1.0,0.8797,pos
2016-09-20,Carolyn Wilkins, (S)low for long and financial stability,https://www.bis.org/review/r160920a.htm,https://www.bis.org/review/r160920a.pdf,571,r160920a.pdf,1.0,0.9998,pos
2016-09-20,Ewald Nowotny, Central banking in times of change,https://www.bis.org/review/r160920f.htm,https://www.bis.org/review/r160920f.pdf,571,r160920f.pdf,1.0,0.9992,pos
2016-09-20,Lael Brainard," The ""New Normal"" and what it means for monetary policy",https://www.bis.org/review/r160920c.htm,https://www.bis.org/review/r160920c.pdf,571,r160920c.pdf,1.0,0.9994,pos
2016-09-20,Norman T L Chan, The importance of soft power in international financial centre,https://www.bis.org/review/r160920j.htm,https://www.bis.org/review/r160920j.pdf,571,r160920j.pdf,1.0,0.9997,pos
2016-09-21,Patrick Njoroge, Central Bank of Kenya 50th Anniversary Celebrations,https://www.bis.org/review/r160921c.htm,https://www.bis.org/review/r160921c.pdf,570,r160921c.pdf,1.0,0.9996,pos
2016-09-21,Andrew Hauser," Building the market infrastructure of tomorrow - CREST, RTGS and the Bank of England, 20 years on",https://www.bis.org/review/r160921d.pdf,https://www.bis.org/review/r160921d.pdf,571,r160921d.pdf,1.0,0.9998,pos
2016-09-21,Yannis Stournaras, The EBRD's Trade Facilitation Programme on financing foreign trade with Greece,https://www.bis.org/review/r160921a.htm,https://www.bis.org/review/r160921a.pdf,571,r160921a.pdf,1.0,0.9854,pos
2016-09-21,Johnson P Asiama, Fifteen years of Ghana Banking Awards - enriching a healthy competitive landscape in the drive for consumer relevance in banking,https://www.bis.org/review/r160921b.htm,https://www.bis.org/review/r160921b.pdf,570,r160921b.pdf,1.0,0.9999,pos
2016-09-21,Stephen S Poloz, Living with lower for longer,https://www.bis.org/review/r160921e.htm,https://www.bis.org/review/r160921e.pdf,570,r160921e.pdf,1.0,0.9999,pos
2016-09-22,David Rule, Managing risk in a soft market,https://www.bis.org/review/r160922c.pdf,https://www.bis.org/review/r160922c.pdf,570,r160922c.pdf,1.0,0.9986,pos
2016-09-22,Anita Angelovska Bezhoska, Statistical implications of the new financial landscape,https://www.bis.org/review/r160922b.htm,https://www.bis.org/review/r160922b.pdf,570,r160922b.pdf,1.0,0.9996,pos
2016-09-22,Muhammad bin Ibrahim, Innovative financial inclusion,https://www.bis.org/review/r160922a.htm,https://www.bis.org/review/r160922a.pdf,570,r160922a.pdf,1.0,0.9999,pos
2016-09-23,Guy Debelle, The Global Code of Conduct for the Foreign Exchange Market,https://www.bis.org/review/r160923b.htm,https://www.bis.org/review/r160923b.pdf,570,r160923b.pdf,1.0,0.9998,pos
2016-09-23,Christopher Kent, After the boom,https://www.bis.org/review/r160923a.htm,https://www.bis.org/review/r160923a.pdf,570,r160923a.pdf,1.0,0.9998,pos
2016-09-26,Barry Whiteside, Recent developments in the Fijian stock market,https://www.bis.org/review/r160926j.htm,https://www.bis.org/review/r160926j.pdf,569,r160926j.pdf,1.0,0.9998,pos
2016-09-26,Chris Salmon," Rebuilding trust through the ""FX Global Code"" - reasons for optimism",https://www.bis.org/review/r160926i.htm,https://www.bis.org/review/r160926i.pdf,569,r160926i.pdf,1.0,0.9999,pos
2016-09-26,Thomas Jordan, Kenneth S Rogoff - monetary policy research,https://www.bis.org/review/r160926k.htm,https://www.bis.org/review/r160926k.pdf,569,r160926k.pdf,1.0,0.9981,pos
2016-09-26,Mario Draghi, European Systemic Risk Board (welcome address),https://www.bis.org/review/r160926a.htm,https://www.bis.org/review/r160926a.pdf,570,r160926a.pdf,1.0,0.9984,pos
2016-09-26,Mark Carney, Resolving the climate paradox,https://www.bis.org/review/r160926h.pdf,https://www.bis.org/review/r160926h.pdf,569,r160926h.pdf,1.0,0.9999,pos
2016-09-26,Yves Mersch, The next steps in the evolution of the Eurosystem's market infrastructure,https://www.bis.org/review/r160926b.htm,https://www.bis.org/review/r160926b.pdf,570,r160926b.pdf,1.0,0.9986,pos
2016-09-27,Philip Lowe," Monetary policy framework, recent economic developments and Reserve Bank of Australia's major projects",https://www.bis.org/review/r160927a.htm,https://www.bis.org/review/r160927a.pdf,569,r160927a.pdf,1.0,0.9995,pos
2016-09-27,Sharon Donnery, Macroprudential policy - action in the face of uncertainty,https://www.bis.org/review/r160927h.pdf,https://www.bis.org/review/r160927h.pdf,569,r160927h.pdf,0.0,-0.9985,neg
2016-09-28,Haruhiko Kuroda," ""Comprehensive Assessment"" of the monetary easing and ""QQE with Yield Curve Control""",https://www.bis.org/review/r160928h.pdf,https://www.bis.org/review/r160928h.pdf,569,r160928h.pdf,1.0,0.9999,pos
2016-09-28,Benoît Cœuré, Having confidence in Europe,https://www.bis.org/review/r160928i.htm,https://www.bis.org/review/r160928i.pdf,569,r160928i.pdf,1.0,0.9999,pos
2016-09-28,Janet L Yellen, Supervision and regulation,https://www.bis.org/review/r160928o.htm,https://www.bis.org/review/r160928o.pdf,569,r160928o.pdf,0.0,-0.6829,neg
2016-10-12,Peter Praet, Monetary policy transmission in the euro area,https://www.bis.org/review/r161012i.htm,https://www.bis.org/review/r161012i.pdf,563,r161012i.pdf,1.0,0.9997,pos
2016-10-12,Ignazio Visco, The euro area - uncertainty and growth,https://www.bis.org/review/r161012k.htm,https://www.bis.org/review/r161012k.pdf,563,r161012k.pdf,1.0,0.9983,pos
2016-10-12,Vítor Constâncio, Securing sustained economic growth in the euro area,https://www.bis.org/review/r161012j.pdf,https://www.bis.org/review/r161012j.pdf,563,r161012j.pdf,1.0,0.9997,pos
2016-10-13,Peter Praet, Beyond monetary policy - on the importance of a proper alignment of economic policies in EMU,https://www.bis.org/review/r161013m.htm,https://www.bis.org/review/r161013m.pdf,563,r161013m.pdf,1.0,0.9983,pos
2016-10-13,Muhammad bin Ibrahim, New models and sources of prosperity in an uncertain world,https://www.bis.org/review/r161013k.htm,https://www.bis.org/review/r161013k.pdf,563,r161013k.pdf,1.0,0.9998,pos
2016-10-13,Lars Rohde, Challenges for the housing market and mortgage sector in Denmark,https://www.bis.org/review/r161013j.htm,https://www.bis.org/review/r161013j.pdf,563,r161013j.pdf,1.0,0.9984,pos
2016-10-13,Yves Mersch, Speaking points for an event organised by MNI Connect,https://www.bis.org/review/r161013o.htm,https://www.bis.org/review/r161013o.pdf,563,r161013o.pdf,1.0,0.9994,pos
2016-10-13,Peter Praet, Turn cyclical recovery into a structural recovery,https://www.bis.org/review/r161013i.htm,https://www.bis.org/review/r161013i.pdf,563,r161013i.pdf,1.0,0.9996,pos
2016-10-13,Øystein Olsen, A flexible inflation targeting regime,https://www.bis.org/review/r161013h.pdf,https://www.bis.org/review/r161013h.pdf,562,r161013h.pdf,1.0,0.9974,pos
2016-10-14,Carolyn Wilkins, Economic trends and monetary policy,https://www.bis.org/review/r161014j.pdf,https://www.bis.org/review/r161014j.pdf,562,r161014j.pdf,1.0,0.9994,pos
2016-10-14,Stephen S Poloz, Cross-border trade integration and monetary policy,https://www.bis.org/review/r161014d.htm,https://www.bis.org/review/r161014d.pdf,562,r161014d.pdf,1.0,1.0,pos
2016-10-14,Javier Guzmán Calafell, Monetary policy implementation in a complex environment,https://www.bis.org/review/r161014c.htm,https://www.bis.org/review/r161014c.pdf,562,r161014c.pdf,1.0,0.9972,pos
2016-10-14,Lael Brainard," Distributed ledger technology - implications for payments, clearing, and settlement",https://www.bis.org/review/r161014a.htm,https://www.bis.org/review/r161014a.pdf,562,r161014a.pdf,1.0,0.9996,pos
2016-10-14,Philip R Lane, The eurozone after Brexit,https://www.bis.org/review/r161014h.htm,https://www.bis.org/review/r161014h.pdf,562,r161014h.pdf,1.0,0.9655,pos
2016-10-14,Cyril Roux, Insurance pricing and supervision,https://www.bis.org/review/r161014i.htm,https://www.bis.org/review/r161014i.pdf,562,r161014i.pdf,1.0,0.9991,pos
2016-10-14,Sharon Donnery , The outlook for the Irish economy,https://www.bis.org/review/r161014e.htm,https://www.bis.org/review/r161014e.pdf,562,r161014e.pdf,1.0,0.9999,pos
2016-10-14,Philip R Lane, European Central Bank monetary policy - an overview,https://www.bis.org/review/r161014b.htm,https://www.bis.org/review/r161014b.pdf,562,r161014b.pdf,1.0,0.9993,pos
2016-10-18,Andreas Dombret, German unity and European integration - where are we heading?,https://www.bis.org/review/r161018b.htm,https://www.bis.org/review/r161018b.pdf,560,r161018b.pdf,1.0,0.9993,pos
2016-10-19,Simon M Potter, Concluding remarks at the Monetary Policy Implementation in the Long Run Conference,https://www.bis.org/review/r161020g.htm,https://www.bis.org/review/r161020g.pdf,560,r161020g.pdf,1.0,0.9999,pos
2016-10-20,William C Dudley, New York City's return from the brink,https://www.bis.org/review/r161020d.htm,https://www.bis.org/review/r161020d.pdf,560,r161020d.pdf,1.0,0.9972,pos
2016-10-20,Louis Kasekende, Agricultural financing in Uganda,https://www.bis.org/review/r161020b.htm,https://www.bis.org/review/r161020b.pdf,560,r161020b.pdf,1.0,0.9991,pos
2016-10-20,Philip Lowe, Inflation and monetary policy,https://www.bis.org/review/r161020f.htm,https://www.bis.org/review/r161020f.pdf,560,r161020f.pdf,1.0,0.9997,pos
2016-10-20,Louis Kasekende, In pursuit of greater financial literacy and entrepreneurship in Uganda,https://www.bis.org/review/r161020c.htm,https://www.bis.org/review/r161020c.pdf,560,r161020c.pdf,1.0,0.9955,pos
2016-10-20,Luis M Linde, Second Financial Education Day,https://www.bis.org/review/r161020a.htm,https://www.bis.org/review/r161020a.pdf,560,r161020a.pdf,1.0,0.9978,pos
2016-10-20,Ben Broadbent, Uncertain times,https://www.bis.org/review/r161020e.htm,https://www.bis.org/review/r161020e.pdf,560,r161020e.pdf,1.0,0.9992,pos
2016-10-20,Muhammad bin Ibrahim, The changes in Malaysia s insurance sector,https://www.bis.org/review/r161020h.htm,https://www.bis.org/review/r161020h.pdf,560,r161020h.pdf,1.0,0.9997,pos
2016-10-21,François Villeroy de Galhau, Towards the insurance of tomorrow,https://www.bis.org/review/r161021g.htm,https://www.bis.org/review/r161021g.pdf,560,r161021g.pdf,1.0,0.9984,pos
2016-10-25,Jerome H Powell, Government securities settlement,https://www.bis.org/review/r161025d.htm,https://www.bis.org/review/r161025d.pdf,557,r161025d.pdf,1.0,0.9982,pos
2016-10-26,Dimitar Bogov, Seventy years of central banking activities in the Republic of Macedonia,https://www.bis.org/review/r161026a.htm,https://www.bis.org/review/r161026a.pdf,557,r161026a.pdf,1.0,0.9994,pos
2016-10-26,Andreas Dombret, Banks' business models as survival strategies for difficult times,https://www.bis.org/review/r161026f.htm,https://www.bis.org/review/r161026f.pdf,557,r161026f.pdf,1.0,0.9988,pos
2016-10-26,Ashraf Mahmood Wathra, Developing Islamic finance for its sustainable growth,https://www.bis.org/review/r161026d.htm,https://www.bis.org/review/r161026d.pdf,557,r161026d.pdf,1.0,0.9995,pos
2016-10-26,Ashraf Mahmood Wathra, The role of emerging markets in the world economy,https://www.bis.org/review/r161026e.htm,https://www.bis.org/review/r161026e.pdf,557,r161026e.pdf,1.0,0.9997,pos
2016-10-26,Mario Draghi," Stability, equity and monetary policy",https://www.bis.org/review/r161026c.htm,https://www.bis.org/review/r161026c.pdf,557,r161026c.pdf,1.0,0.9999,pos
2016-10-26,Már Guðmundsson, Capital flows and systemic risk in Iceland,https://www.bis.org/review/r161026b.htm,https://www.bis.org/review/r161026b.pdf,557,r161026b.pdf,0.0,-0.9944,neg
2016-10-27,Peter Praet," The euro area economy, monetary policy and structural reforms",https://www.bis.org/review/r161027h.htm,https://www.bis.org/review/r161027h.pdf,557,r161027h.pdf,1.0,0.9997,pos
2016-10-28,Yves Mersch," Low interest rate environment - an economic, legal and social analysis",https://www.bis.org/review/r161028h.htm,https://www.bis.org/review/r161028h.pdf,557,r161028h.pdf,1.0,0.9998,pos
